133  83  0  662,315642861654  1  0  0  0
133  83  0  666,482389001169  1  0  0  0
133  83  0  670,649123693435  1  0  0  0
133  83  0  674,81580233366  1  0  0  0
133  83  0  678,98247742129  1  0  0  0
133  83  0  683,149276060252  1  0  0  0
134  83  34  683,149276060252  1  0  0  0
134  83  0  687,321159645688  1  0  0  0
131  82  34  691,488194729529  1  0  0  0
131  82  0  695,654888369596  1  0  0  0
130  86  34  699,821949505795  1  0  0  0
130  86  0  703,988856696245  1  0  0  0
130  86  0  708,15596283197  1  0  0  0
130  86  0  712,322633972274  1  0  0  0
130  86  0  716,499538952222  1  0  0  0
130  86  0  720,720700966306  1  0  0  0
132  82  34  729,023316070357  1  0  0  0
132  82  0  733,190298654751  1  0  0  0
132  77  34  737,35740834307  1  0  0  0
132  82  34  741,524263034073  1  0  0  0
133  84  33  749,857999257903  1  0  0  0
132  81  34  782,431442432185  1  0  0  0
133  78  35  782,431442432185  1  0  0  0
131  72  34  790,765140366944  1  0  0  0
131  72  0  794,931999005274  1  0  0  0
131  72  0  799,098722645025  1  0  0  0
133  85  35  803,265738386964  1  0  0  0
133  90  34  807,43256702561  1  0  0  0
133  90  0  811,599459216219  1  0  0  0
132  76  34  815,784985158051  1  0  0  0
134  82  34  824,118417437711  1  0  0  0
130  82  34  828,28533607541  1  0  0  0
135  77  34  832,452108662014  1  0  0  0
133  76  34  836,618959800423  1  0  0  0
131  84  34  840,785645940569  1  0  0  0
134  73  35  844,952519578741  1  0  0  0
133  88  34  849,119194271639  1  0  0  0
131  79  34  853,435199892633  1  0  0  0
133  76  34  857,6021785297  1  0  0  0
132  85  35  861,768958221493  1  0  0  0
133  82  35  865,935719360849  1  0  0  0
133  71  35  870,102577999179  1  0  0  0
133  71  0  874,269676634983  1  0  0  0
133  71  0  878,436527773392  1  0  0  0
132  74  35  882,603615356681  1  0  0  0
132  78  34  886,770413995642  1  0  0  0
131  75  35  890,93715618783  1  0  0  0
132  76  35  895,10389877475  1  0  0  0
131  79  35  899,270626361828  1  0  0  0
131  78  34  903,437470000316  1  0  0  0
130  81  35  903,437470000316  1  0  0  0
133  75  35  907,692411264092  1  0  0  0
132  82  35  911,859442795339  1  0  0  0
131  79  35  916,026323933432  1  0  0  0
