12023.9,123,131
12028,120,131
12032.3,120,139
12036.5,121,131
12040.8,120,137
12045,122,138
12049.2,119,132
12053.4,120,133
12057.6,123,132
12061.9,122,135
12066.1,121,135
12070.3,121,135
12074.6,121,137
12078.8,123,135
12083,123,135
12089.8,118,136
12094,121,137
12098.3,121,132
12102.5,120,137
12106.7,122,133
12110.9,120,137
12115.1,121,135
12119.3,119,133
12123.5,119,137
12127.8,121,135
12132,122,136
12136.2,121,135
12140.4,120,132
12144.6,119,135
12148.9,120,136
12153.1,121,134
12157.3,122,134
12161.5,119,134
12165.8,119,134
12170,121,131
12174.2,118,134
12178.4,120,135
12182.6,119,137
12186.8,118,136
12191,119,133
12197.9,120,131
12202.2,121,137
12206.4,118,138
12210.6,121,133
12214.8,121,136
12219,118,129
12223.3,121,137
12227.5,118,132
12231.7,121,133
12235.9,121,135
12240.1,119,133
12244.3,119,127
12248.5,120,133
12252.7,121,138
12257,121,134
12261.2,120,135
12265.4,120,135
12269.6,122,133
12273.8,120,137
12278,120,135
12282.2,122,134
12286.5,133,143
12290.7,131,121
12294.9,142,100
12299.1,149,83
12303.3,156,67
12307.5,160,61
12311.7,166,55
12318.8,164,51
12323.1,167,51
12327.3,166,50
12331.5,165,54
12335.7,165,51
12339.9,166,50
12344.1,164,49
12348.4,166,51
12352.6,165,48
12356.8,164,49
12361,165,46
12365.2,167,49
12369.4,164,48
12373.6,166,48
12377.9,167,48
12382,165,47
12386.2,170,50
12390.5,162,47
12394.7,169,49
12398.9,164,48
12403.1,166,47
12407.4,165,49
12411.6,165,49
12418.3,164,47
12422.5,169,51
12426.7,165,47
12431,165,51
12435.2,165,51
12439.5,167,49
12443.7,167,49
12447.9,168,50
12452.1,165,48
12456.4,165,49
12460.5,169,54
12464.8,168,50
12469,163,49
12473.2,167,51
12477.4,172,52
12481.6,166,54
12485.9,155,48
12490.1,144,49
12494.3,132,51
12498.5,121,53
12502.7,109,49
12507,101,54
12511.2,91,52
12515.4,84,59
12519.6,78,59
12523.8,81,59
12528,82,58
12532.2,85,56
12536.5,82,55
12540.7,81,55
12544.9,81,58
12549.1,79,57
12553.3,82,51
12557.5,80,56
12561.8,81,52
12566,78,52
12570.2,81,53
12574.4,79,53
12578.6,81,52
12582.9,79,55
12587.1,79,54
12591.3,79,53
12595.5,77,53
12599.8,81,54
12604,78,53
12608.2,77,54
12612.4,80,51
12616.6,75,52
12620.8,80,53
12625,83,53
12629.2,81,56
12633.4,82,53
12637.6,81,55
12641.9,80,54
12646.1,79,54
12650.3,81,57
12654.5,79,53
12658.7,80,58
12663,79,54
12667.2,79,54
12671.4,79,56
12675.6,80,54
12680.1,79,52
12684.3,79,54
12688.5,79,54
12692.8,81,55
12697,77,54
12701.2,79,54
12705.4,80,53
12709.6,81,57
12713.8,81,55
12718,79,53
12722.2,83,54
12726.5,81,54
12730.7,80,53
12734.9,83,49
12739.1,86,47
12743.3,80,54
12747.5,81,51
12751.8,78,52
12756,81,53
12760.2,82,52
12764.5,81,51
12768.7,79,55
12772.9,83,54
12777.1,80,53
12781.3,81,50
12785.5,79,50
12789.7,80,53
12794,81,54
12798.2,75,51
12802.4,76,54
12806.6,77,51
12810.8,73,49
12815,79,50
12819.2,75,50
12823.4,75,50
12827.6,78,48
12831.9,75,56
12836.1,76,50
12840.3,71,49
12844.5,75,47
12848.7,78,48
12853,80,49
12857.2,79,51
12861.4,79,51
12865.6,78,53
12869.8,79,50
12874,79,50
12878.2,78,52
12882.4,79,50
12886.6,81,49
12890.8,80,51
12895,80,50
12899.3,80,50
12903.5,83,51
12907.7,80,52
12912,82,51
12916.2,79,47
12920.4,83,50
12924.6,80,50
12928.8,79,51
12933,82,55
12937.2,80,48
12941.4,82,49
12945.6,81,51
12949.9,78,49
12954.1,80,52
12958.3,80,55
12962.5,83,50
12966.7,82,49
12970.9,86,53
12975.1,84,51
12979.4,84,51
12983.6,82,50
12987.8,83,51
12992,83,51
12996.2,79,50
13000.4,81,53
13004.6,87,63
13010.6,80,51
13014.8,80,56
13019,82,48
13023.2,83,50
13027.5,83,50
13031.7,82,55
13035.9,80,51
13040.1,82,53
13044.3,82,49
13048.5,81,54
13052.8,82,52
13057,82,51
13061.1,85,51
