22215.5,130,143
22219.7,129,142
22228.1,126,142
22240.8,128,146
22257.7,130,139
22261.9,125,145
22270.3,130,139
22278.8,126,146
22283.2,128,146
22287.4,127,145
22291.6,129,143
22295.8,129,143
22300,124,143
22304.2,120,148
22308.5,126,143
22312.7,128,143
22321.1,124,144
22325.3,126,140
22329.5,128,140
22334,127,143
22338.2,127,145
22342.4,127,147
22346.6,125,145
22350.8,124,147
22355.1,125,143
22359.3,126,143
22363.5,127,145
22367.7,121,140
22376.2,127,141
22380.4,130,140
22384.6,129,143
22388.8,126,141
22393,125,144
22397.2,126,144
22401.4,128,146
22405.7,130,143
22409.9,129,143
22414.1,129,143
22426.7,129,138
22431,129,142
22435.2,130,141
22439.4,128,142
22443.6,130,143
22447.8,54,93
22452,124,142
22460.5,129,145
22464.7,121,146
22469,126,147
22473.2,126,147
22477.4,126,147
22481.6,126,147
22485.8,126,147
22490,126,147
22494.2,109,109
22498.9,109,109
22503.1,109,109
22507.3,109,109
22511.5,109,109
22515.7,109,109
22519.9,79,86
22524.1,85,82
22528.3,92,84
22532.6,91,84
22536.8,90,82
22541,93,83
22545.2,91,82
22549.4,91,82
22553.6,90,85
22557.8,90,85
22562.1,89,82
22566.3,92,85
22570.5,87,86
22574.7,90,85
22579,87,84
22583.5,91,83
22587.8,87,85
22592,87,85
22596.3,87,84
22600.5,88,83
22604.7,91,82
22608.9,92,81
22613.1,87,83
22617.3,89,81
22621.6,88,87
22625.8,88,82
22630,87,87
22634.2,92,80
22638.4,87,85
22642.6,85,85
22646.8,89,84
22651,87,85
22655.3,89,86
22659.5,86,87
22663.7,87,85
22668,87,84
22672.1,87,87
22676.4,85,86
22680.6,87,84
22684.8,89,86
22689,84,85
22693.2,88,83
22697.4,83,83
22701.7,87,85
22706,92,84
22710.2,88,83
22714.4,88,83
22718.6,86,81
22722.8,86,81
22727,86,83
22731.2,88,83
22735.4,85,86
22739.7,88,85
22743.9,88,84
22748.1,83,84
22752.3,85,85
22756.5,85,85
22760.7,85,90
22764.9,87,84
22769.1,90,84
22773.3,86,84
22777.5,87,85
22781.8,87,85
22786,89,83
22790.2,85,85
22794.4,85,85
22798.6,86,86
22802.8,82,82
22807,86,87
22811.2,88,86
22815.5,86,84
22819.7,83,87
22823.8,89,90
22828,89,90
22832.2,89,90
22836.5,89,90
22840.7,78,91
22845,78,91
22849.3,78,91
22853.5,85,87
22857.7,86,86
22861.9,86,86
22866.1,86,86
22870.3,55,46
22874.5,50,49
22878.8,46,52
22883,40,57
22887.2,33,46
22891.4,32,49
22895.6,36,50
22899.8,34,45
22904,38,45
22908.3,38,49
22912.5,36,48
22916.7,38,53
22920.9,39,51
22925.1,38,50
22929.3,39,45
22933.5,38,55
22937.8,39,51
22942,36,51
22946.2,36,50
22950.4,37,53
22954.6,34,46
22958.8,39,49
22963,38,50
22967.5,39,54
22971.7,39,54
22975.9,36,51
22980.1,36,51
22984.3,36,51
22988.5,37,52
22992.8,37,51
22997,37,52
23001.2,38,49
23005.4,39,47
23009.6,37,52
23013.8,38,50
23018,38,46
23022.2,39,50
23026.5,37,48
23030.7,38,49
23034.9,36,51
23039.1,39,47
23043.3,39,47
23047.5,39,47
23056.4,39,47
23060.7,37,50
23064.9,37,50
23069.1,39,56
23073.3,39,56
23077.5,39,56
23081.7,39,56
23085.9,39,56
23090.1,39,56
23094.3,39,56
23098.6,39,56
23102.8,39,56
23107,39,56
23111.2,39,56
23115.5,39,56
23119.7,39,56
23124,39,56
23128.2,39,56
23132.5,39,56
23136.7,39,56
23140.8,39,56
23145.1,39,56
23149.3,39,56
23153.5,39,56
23157.8,39,56
23162,39,56
23166.2,39,56
23170.3,39,56
23174.5,39,56
23178.8,39,56
23183,39,56
23187.2,39,56
23191.4,39,56
23195.6,39,56
23199.8,39,56
23204,39,56
23208.3,39,56
23212.5,39,56
23216.7,39,56
23220.9,39,56
23225.1,39,56
23229.3,39,56
23233.5,39,56
23237.7,39,56
23242,39,56
23246.2,39,56
23250.4,39,56
23254.6,39,56
23258.8,39,56
23263,39,56
23267.2,39,56
23440.1,125,152
23461.1,123,125
23465.4,123,125
23469.6,123,125
23473.8,120,135
23478,120,135
23482.2,124,137
23486.4,120,140
23490.6,123,136
23494.8,122,135
23499.1,124,139
23503.3,126,138
23507.5,122,143
23511.7,118,140
23515.9,124,137
23520.1,121,142
23524.3,123,144
23528.6,124,146
23533,123,147
23537.2,122,149
23541.4,124,142
23545.6,120,145
23549.8,122,145
23554.1,124,145
23558.3,124,145
23562.5,124,145
23566.7,124,145
23570.9,124,145
23575.1,124,145
23579.3,124,145
23583.5,124,145
23587.8,124,145
23592,124,145
23596.2,124,145
23600.4,124,145
23604.6,124,145
23608.8,124,145
23613.1,124,145
23617.3,124,145
23621.6,124,145
23625.8,124,145
23630,124,145
23634.2,124,145
23638.4,124,145
23642.6,124,145
23646.8,124,145
23651,124,145
23655.2,124,145
23659.5,124,145
23663.7,124,145
23667.8,124,145
23672,124,145
23676.3,124,145
23680.5,124,145
23684.7,124,145
23688.9,124,145
23693.2,124,145
23697.4,124,145
23701.5,124,145
23705.8,124,145
23710,124,145
23714.2,124,145
23718.4,124,145
23722.6,124,145
23726.8,124,145
23731,124,145
23737.1,124,145
23741.3,124,145
23745.6,124,145
23749.8,124,145
23754,124,145
23796.2,201,79
23800.4,205,80
23804.6,218,60
23808.9,218,60
23813.1,224,48
23817.3,226,61
23821.5,226,61
23825.8,226,61
23830,226,61
23834.2,221,59
23838.4,221,59
23842.7,221,59
23847,221,59
23851.2,221,59
23855.4,221,59
23859.6,221,59
23863.8,221,59
23868,221,59
23872.2,221,59
23876.5,221,59
23880.7,221,59
23884.9,219,55
23889.1,219,55
23893.2,219,55
23897.5,219,55
23901.7,221,54
23906,221,54
23910.2,223,53
23914.4,220,54
23918.6,220,52
23922.8,220,52
23927,222,54
23931.2,222,54
23935.5,222,54
23939.7,225,55
23943.9,225,52
23948.1,224,51
23952.3,224,51
23956.5,212,72
23960.7,198,79
23964.9,198,79
23969.2,198,79
23973.4,198,79
23977.6,198,79
23981.8,198,79
23986,198,79
23990.2,198,79
23994.4,198,79
23998.6,198,79
24002.9,198,79
24007.1,198,79
24011.3,198,79
24015.5,198,79
24019.7,198,79
24023.9,198,79
24028.2,198,79
24032.4,198,79
24036.6,198,79
24040.8,198,79
24045,198,79
24049.2,198,79
24053.4,198,79
24057.6,198,79
24061.9,198,79
24066.1,198,79
24070.3,198,79
24074.5,198,79
24078.7,198,79
24082.9,198,79
24087.2,198,79
24091.4,198,79
24095.6,198,79
24099.8,198,79
24104,198,79
24108.3,198,79
24112.6,198,79
24116.8,198,79
24121.1,198,79
24125.3,198,79
24129.5,198,79
24133.7,198,79
24137.9,198,79
24142.1,198,79
24146.4,198,79
24150.6,198,79
24154.8,198,79
24159,198,79
24163.2,198,79
24842.9,174,61
24847.1,188,46
24851.4,188,41
24855.6,196,44
24859.8,198,51
24864,196,45
24868.2,199,47
24872.4,199,47
24876.6,193,49
24880.8,192,48
24885,192,44
24889.4,193,45
24893.6,194,45
24897.8,195,44
24902,194,46
24906.3,197,47
24910.5,195,46
24914.7,195,50
24918.9,194,47
24923.1,195,45
24927.3,194,44
24931.5,196,45
24935.7,197,44
24939.9,195,43
24944.1,196,46
24948.3,194,46
24952.5,196,43
24956.8,194,42
24961,197,42
24965.2,193,44
24969.4,196,46
24973.6,195,45
24977.8,196,48
24982,195,44
24986.2,194,42
24990.4,193,47
24994.6,193,45
24998.8,194,49
25003.1,194,44
25007.3,193,42
25011.5,193,47
25015.7,195,47
25019.9,195,44
25024.1,195,45
25028.3,195,46
25032.6,193,43
25036.8,197,44
25041,190,41
25045.2,190,47
25049.4,189,61
25054,173,68
25061.5,173,68
25065.8,157,105
25070,157,105
25074.2,157,105
25078.4,157,105
25082.7,157,105
25086.9,157,105
25091.1,157,105
25095.4,157,105
25099.6,157,105
25103.8,157,105
25108,157,105
25112.5,157,105
25116.7,157,105
25121,157,105
25125.2,157,105
25129.4,157,105
25133.6,157,105
25137.8,157,105
25142,157,105
25146.2,157,105
25150.4,157,105
25157.5,157,105
25161.7,157,105
25165.9,157,105
25170.1,157,105
25174.3,157,105
25178.5,157,105
25182.7,157,105
25186.9,157,105
25191.2,157,105
25195.4,157,105
25199.6,157,105
25203.8,157,105
25208,157,105
25212.2,157,105
25216.4,157,105
25220.7,157,105
25224.9,157,105
25229.1,157,105
25233.3,157,105
25237.5,157,105
25241.7,157,105
25246,157,105
25250.2,157,105
25257.4,157,105
26018.6,178,64
26022.8,202,61
26027.8,199,44
26032.1,206,54
26036.3,207,55
26040.5,203,49
26044.7,200,50
26048.9,200,50
26053.1,200,51
26057.3,201,47
26061.6,201,47
26065.8,201,47
26070,199,45
26074.2,199,45
26078.4,200,47
26082.6,200,49
26087,200,49
26091.2,198,48
26095.5,198,48
26099.8,198,47
26104,199,51
26108.2,195,46
26115.2,196,46
26119.5,198,47
26123.7,200,48
26127.9,200,48
26132.1,199,51
26136.3,199,49
26140.5,203,46
26144.7,199,49
26148.9,199,48
26153.2,200,48
26157.4,199,48
26161.6,196,46
26165.8,196,46
26170,196,47
26174.2,201,49
26178.5,199,49
26182.7,202,46
26186.9,202,44
26191.2,202,44
26195.4,202,44
26199.6,202,48
26203.8,200,49
26210.7,201,49
26215.1,201,47
26219.3,201,47
26223.5,198,47
26227.8,196,53
26232,198,53
26236.2,196,47
26240.4,202,47
26244.6,201,44
26248.8,201,45
26253,203,53
26257.2,203,49
26261.4,200,50
26265.6,200,50
26269.8,204,46
26274,204,46
26278.3,204,46
26282.5,204,46
26286.7,204,46
26290.9,199,45
26295.1,198,46
26299.3,200,47
26303.5,198,47
26307.7,194,52
26312.3,197,46
26316.5,202,51
26323.3,206,49
26327.5,206,49
26331.7,202,49
26335.9,200,46
26340.1,204,49
26344.3,204,49
26348.5,203,51
26352.7,203,48
26356.9,202,48
26361.1,205,53
26365.4,205,53
26369.6,205,53
26373.8,205,53
26378,203,54
26382.2,206,51
26386.4,206,51
26390.6,206,47
26394.9,206,47
26399.1,199,57
26403.3,199,57
26407.5,199,57
26411.8,204,48
26416,204,48
26420.2,208,46
26424.4,208,46
26428.6,208,46
26432.8,208,46
26439.7,208,46
26443.9,208,46
26448.1,208,46
26452.3,208,46
26456.6,203,46
26460.8,203,46
26465,203,46
26469.3,203,46
26473.5,207,45
26477.7,210,38
26481.9,210,38
26486.1,210,38
26490.3,210,38
26494.5,210,38
26499.1,210,38
26503.3,210,38
26507.5,252,77
26511.7,252,77
26515.9,252,77
26520.2,249,62
26524.5,251,64
26528.7,251,64
26534,251,64
26538.3,251,64
26542.5,251,64
26546.7,251,64
26550.9,251,64
26555.1,251,64
26559.4,251,64
26563.6,251,64
26567.8,251,64
26572,251,64
26576.2,251,64
26580.4,251,64
26584.6,251,64
26588.9,251,64
26593.1,251,64
26597.4,251,64
26601.6,251,64
26605.8,251,64
26610,251,64
26614.4,251,64
26618.7,251,64
26623,251,64
26627.2,251,64
26631.4,251,64
26635.6,251,64
26639.8,251,64
26644,251,64
26648.2,251,64
26652.5,176,36
26656.7,162,31
26660.9,158,42
26665.1,158,42
26669.3,124,40
26673.5,124,40
26677.8,124,40
26682,124,40
26686.2,81,20
26690.4,87,35
26694.6,90,33
26698.8,92,32
26703,94,32
26707.2,96,33
26711.4,94,34
26715.7,95,31
26719.9,93,33
26724.1,96,31
26728.3,97,38
26732.5,96,35
26736.7,95,37
26740.9,94,35
26745.1,93,34
26749.4,94,37
26753.6,94,42
26757.8,92,37
26762,94,39
26766.2,92,40
26770.4,92,42
26774.6,92,36
26778.9,91,38
26783.1,93,41
26787.3,91,34
26791.5,91,36
26795.7,91,37
26799.9,91,32
26804.1,91,40
26808.4,91,36
26812.6,91,34
26816.8,89,43
26821,90,36
26825.2,90,37
26829.4,91,36
26833.6,90,37
26837.8,89,34
26842,91,39
26846.3,89,34
26850.5,90,39
26854.7,89,34
26858.9,90,32
26863.1,92,38
26867.3,90,32
26871.6,89,36
26875.8,91,33
26880,89,34
26884.2,89,38
26888.4,91,40
26892.6,89,36
26896.8,89,40
26901,92,37
26905.3,88,36
26909.5,89,36
26913.7,90,34
26918.5,89,33
26922.8,90,37
26927,91,71
26931.2,87,24
26935.4,86,24
26939.6,74,26
26943.8,69,39
26948,62,46
26952.2,61,45
26956.5,59,38
26960.7,60,42
26964.9,60,46
26969.2,62,41
26973.4,62,39
26977.6,60,41
26981.8,62,38
26986,62,43
26990.2,61,42
26994.4,61,39
26998.6,58,43
27002.8,62,36
27007,59,37
27011.2,61,36
27015.5,61,37
27019.7,59,41
27026.6,59,39
27030.8,60,37
27035.1,59,38
27039.3,59,37
27043.5,58,38
27047.7,60,38
27062.8,57,33
27067,58,33
27072.5,56,38
27082.7,50,55
27086.9,33,61
27093.3,33,61
27097.5,38,56
27101.8,38,56
27106,41,54
27110.2,42,50
27114.6,39,55
27118.8,38,56
27123.1,38,55
27127.3,39,57
27131.5,37,56
27135.7,38,57
27139.9,36,56
27144.1,37,57
27148.3,40,57
27152.6,40,53
27156.8,38,58
27161,38,58
27165.2,36,57
27169.4,39,56
27173.6,37,54
27180.7,37,52
27188.9,35,57
27197.4,35,52
27205.6,32,57
27213.9,32,57
27221.5,33,56
27225.8,34,56
27230.6,38,55
27234.9,35,58
27239.1,36,56
27243.3,36,52
27247.5,36,57
27251.8,34,54
27256,35,56
27260.2,36,56
27264.7,35,60
27268.9,36,52
27273.2,34,57
27277.4,37,54
27281.6,37,56
27285.8,38,54
27290,37,53
27294.2,36,53
27298.4,36,51
27302.7,35,52
27306.9,36,54
27313.8,37,56
27322.3,37,52
27330.5,36,55
27338.8,36,55
27346.6,37,56
27350.8,36,53
27355.5,35,53
27359.7,33,48
27363.9,37,58
27368.1,38,55
27372.4,38,53
27376.6,38,53
27380.8,39,52
27385,38,52
27389.2,36,53
27393.4,36,53
27397.6,37,55
27401.9,38,50
27406.1,37,56
27410.3,40,52
27414.5,39,53
27418.7,37,58
27422.9,38,59
27427.1,38,53
27431.3,38,56
27435.6,36,56
27439.8,39,57
27444,39,55
27448.2,39,54
27452.4,38,51
