1009.93,109,108
1014.13,109,108
1018.34,109,108
1022.56,109,108
1026.8,109,108
1031.02,109,108
1035.22,109,108
1039.43,109,108
1043.63,109,108
1057.38,109,108
1061.61,109,108
1067.51,109,108
1071.74,109,108
1075.95,109,108
1080.16,109,108
1084.39,109,108
1088.6,109,108
1092.83,109,108
1097.05,109,108
1101.25,109,108
1105.45,109,108
1109.65,109,108
1113.87,109,108
1118.09,109,108
1122.32,109,108
1126.53,109,108
1130.73,109,108
1134.93,109,108
1139.13,109,108
1143.35,109,108
1147.56,109,108
1151.78,109,108
1155.99,109,108
1160.22,109,108
1164.43,109,108
1168.64,109,108
1172.84,109,108
1177.06,109,108
1342.84,128,107
1347.05,100,101
1351.26,100,101
1355.46,100,101
1359.66,93,77
1363.87,89,81
1368.08,89,81
1372.31,80,42
1376.53,83,41
1380.73,83,41
1384.93,83,41
1389.13,83,41
1393.35,83,41
1397.85,83,41
1402.07,83,41
1408.96,83,41
1413.18,83,41
1417.38,83,41
1421.59,83,41
1425.8,83,41
1430.02,83,41
1434.25,83,41
1438.47,83,41
1442.69,83,41
1446.89,83,41
1451.11,83,41
1455.32,83,41
1459.54,83,41
1463.76,83,41
1467.97,83,41
1472.2,83,41
1476.4,83,41
1480.61,83,41
1484.81,83,41
1489.04,83,41
1493.25,83,41
1497.49,83,41
1501.71,83,41
1505.91,83,41
1512.8,83,41
1517.04,83,41
1521.32,83,41
1525.64,83,41
1529.88,83,41
1534.09,83,41
1538.29,83,41
1542.51,83,41
1546.71,83,41
1550.93,83,41
1555.14,83,41
1559.37,83,41
1563.59,83,41
1567.81,83,41
1572.01,83,41
1576.21,83,41
1597.3,77,84
1601.51,77,84
1605.71,77,84
1609.91,76,22
1614.14,76,22
1618.35,76,22
1622.58,76,22
1627.67,76,22
1631.87,76,22
1636.07,76,22
1640.27,76,22
1644.49,76,22
1648.69,76,22
1652.9,79,23
1657.13,83,25
1661.36,83,25
1665.57,83,25
1669.77,83,25
1673.97,83,25
1678.19,83,25
