22029.9,131,148
22034.1,133,147
22038.3,132,149
22042.6,134,145
22046.8,133,148
22051,135,151
22055.2,135,144
22059.4,132,148
22063.6,134,149
22067.8,130,144
22072,134,144
22076.3,131,143
22080.5,133,144
22084.7,134,143
22089,130,145
22093.2,132,144
22097.4,132,146
22101.6,131,144
22105.8,132,148
22110.1,133,150
22114.3,130,144
22118.5,134,149
22122.7,131,144
22126.9,134,147
22131.1,130,147
22135.3,133,145
22139.5,132,144
22143.8,132,149
22148,131,146
22152.2,132,145
22156.4,131,143
22160.6,130,146
22164.9,131,147
22169.1,130,146
22173.3,132,145
22177.5,132,144
22181.7,132,142
22185.9,131,146
22190.1,129,146
22194.3,133,143
22198.5,133,149
22202.8,130,147
22207,130,147
22211.3,129,148
22215.5,133,149
22219.7,132,143
22224,129,145
22228.2,131,144
22232.4,131,151
22236.6,129,145
22240.8,134,145
22245,131,147
22249.2,131,148
22253.4,130,145
22257.6,132,150
22261.8,130,149
22266,132,146
22270.3,134,145
22274.5,131,147
22278.7,132,144
22282.9,130,145
22287.1,132,150
22291.3,133,145
22295.5,130,145
22299.8,130,145
22304,130,142
22308.2,134,149
22312.4,129,148
22316.6,131,147
22320.8,131,148
22325,132,147
22329.3,129,148
22333.5,132,147
22337.7,132,140
22341.9,129,146
22346.1,131,148
22350.4,132,148
22354.6,130,147
22358.8,133,147
22363,134,144
22367.2,131,147
22371.4,133,150
22375.6,131,143
22379.8,132,145
22384.1,128,147
22388.3,131,148
22392.5,132,144
22396.7,130,147
22400.9,129,145
22405.7,132,147
22410,131,146
22414.2,132,144
22418.5,132,147
22422.7,133,146
22426.9,132,148
22431.1,132,143
22435.3,131,147
22439.5,131,151
22443.7,133,150
22448,132,149
22452.2,132,144
22456.4,133,149
22460.6,130,143
22464.8,134,148
22469,132,145
22475.9,130,147
22480.2,136,146
22484.4,130,144
22488.7,125,147
22492.9,126,148
22497.1,123,144
22501.3,123,144
22505.5,126,145
22509.8,126,139
22514,127,137
22518.2,129,139
22522.4,128,139
22526.6,128,137
22530.8,125,137
22535.1,126,139
22539.3,125,139
22543.6,125,144
22547.8,127,137
22552,124,142
22556.2,125,138
22560.4,124,137
22564.6,125,139
22568.8,128,136
22573,125,137
22580.1,125,134
22584.3,122,138
22588.5,126,137
22592.7,125,139
22596.9,122,140
22601.2,127,140
22605.3,127,132
22609.6,124,135
22613.8,124,134
22618,126,139
22622.3,123,136
22626.5,126,140
22630.7,125,138
22635,123,134
22639.2,123,138
22643.4,122,135
22647.6,124,135
22651.8,126,140
22656,126,137
22660.3,125,138
22664.5,122,140
22668.7,123,138
22672.9,126,139
22677.1,126,139
22684,125,137
22688.2,126,136
22692.5,123,138
22696.7,123,135
22700.9,125,136
22705.2,125,134
22709.4,123,139
22713.6,126,137
22717.8,126,140
22722,124,139
22726.2,126,137
22730.5,124,141
22734.7,124,136
22738.9,123,137
22743.1,124,139
22747.3,123,136
22751.5,127,140
22755.7,124,137
22759.9,127,140
22764.2,123,136
22768.4,125,142
22772.6,125,139
22776.8,125,140
22781,125,144
22785.2,127,138
22789.5,125,140
22793.7,125,138
22797.9,123,139
22802.1,125,139
22806.3,125,142
22810.5,125,140
22814.7,125,140
22819,125,137
22823.2,126,138
22827.4,127,142
22831.6,126,143
22835.8,123,137
22840,124,141
22844.2,126,141
22848.5,124,140
22854,122,140
22858.2,127,144
22862.5,125,145
22866.7,123,140
22870.9,123,137
22875.1,126,143
22879.3,123,141
22883.5,122,134
22887.8,130,134
22892,130,132
22896.2,132,126
22900.4,134,126
22904.6,132,127
22908.8,130,128
22913,130,130
22917.2,129,129
22921.5,129,130
22925.7,130,130
22930,131,134
22934.2,129,128
22938.4,129,129
22942.6,131,131
22946.8,130,129
22951.1,133,129
22955.3,130,132
22959.5,131,128
22963.7,129,132
22968,129,128
22972.2,131,130
22976.4,130,129
22980.6,130,131
22984.8,131,128
22989,132,129
22993.2,130,126
22997.5,131,125
23001.7,131,131
23006,129,131
23010.2,129,130
23014.4,129,127
23018.6,129,130
23022.8,129,127
23027,130,131
23031.2,129,129
