Z	105	165	50	80
Z	320	80	50	80
Z	495	228	50	80
Z	710	100	50	80
Z	930	185	50	80
Z	130	550	50	80
Z	320	670	50	80
Z	515	570	50	80
Z	780	690	50	80
Z	955	560	50	80
